q-код	Артикул	Раздел	Тип	Производитель	Наименование	Название	Коллекция	Размер	Цвет	Артикулы связанных товаров	Вес упаковки	Плиток в упаковке	Метраж упаковки	Единица измерения	Изображение	Интерьеры	Домус	Цена	Описание Товара	Назначение	Тип поверхности	Рисунок	Оформление															
q14697	MLD/B36/8230	Английская коллекция	Декоративные элементы	Керама Марацци	MLD/B36/8230 Сэвилл декор	Сэвилл	Английская коллекция	20*30			15,0000	20	0,0000	шт	MLD-B36-8230.jpg			156,94		Декоративные элементы		флора																
q14700	MLD/B37/8230	Английская коллекция	Декоративные элементы	Керама Марацци	MLD/B37/8230 Сэвилл бордюр	Сэвилл	Английская коллекция	20*5,7			4,7700	32	0,0000	шт	MLD-B37-8230.jpg			105,02		Декоративные элементы		флора																
q12412	POD001	Английская коллекция	Декоративные элементы	Керама Марацци	POD001 Бисер прозрачный бордюр	Сэвилл	Английская коллекция	20*0,6			0,0000	42	0,0000	шт	POD001.jpg			119,18		Декоративные элементы																		
q14460	POD007	Английская коллекция	Декоративные элементы	Керама Марацци	POD007 Карандаш Бисер розовый бордюр	Сэвилл	Английская коллекция	20*0,6			1,0000	42	0,0000	шт	POD007.jpg			126,26		Декоративные элементы																		
q4868	144	Английская коллекция	Декоративные элементы	Керама Марацци	144 бежевый матовый карандаш	Сэвилл	Английская коллекция	20*1,5			2,0000	40	0,0000	шт	144.jpg			86,14		Декоративные элементы																		
q12043	20061N	Английская коллекция	Мозаика	Керама Марацци	20061N Темари темно-розовый матовый	Сэвилл	Английская коллекция	29,8*29,8			11,5000	12	1,0660	кв.м	20061.jpg			1794,78		Мозаика	матовая	моноколор																
q12053	20074N	Английская коллекция	Мозаика	Керама Марацци	20074N Темари бежевый матовый	Сэвилл	Английская коллекция	29,8*29,8			11,5000	12	1,0660	кв.м	20074.jpg			1548,16		Мозаика	матовая	моноколор																
q14416	4231	Английская коллекция	Напольная плитка	Керама Марацци	4231 Темпл 	Темпл	Английская коллекция	40,2*40,2			30,0000	10	1,6200	кв.м	4231.jpg	templ.jpg		823,64		Напольная плитка			templ1.jpg,templ2.jpg															
q14360	3425	Английская коллекция	Напольная плитка	Керама Марацци	3425 Традиция Клетка 	Традиция	Английская коллекция	30,2*30,2			23,4545	15	1,3700	кв.м	3425.jpg	tradicija.jpg		716,26		Напольная плитка			tradicija1.jpg															
q14361	3426	Английская коллекция	Напольная плитка	Керама Марацци	3426 Традиция 	Традиция	Английская коллекция	30,2*30,2			23,4545	15	1,3700	кв.м	3426.jpg			716,26		Напольная плитка			tradicija2.jpg															
q14322	8234	Английская коллекция	Настенная плитка	Керама Марацци	8234 Традиция бежевый 	Традиция	Английская коллекция	20*30			18,4375	25	1,5000	кв.м	8234.jpg			619,5		Плитка для ванной	матовая		tradicija3.jpg															
q14323	8235	Английская коллекция	Настенная плитка	Керама Марацци	8235 Традиция Короны 	Традиция	Английская коллекция	20*30			18,4375	25	1,5000	кв.м	8235.jpg			634,84		Плитка для ванной	матовая		tradicija4.jpg															
